#{"t_start": 1759324266.3759675, "env_id": "CartPole-v1"}
r,l,t
10.0,10,349.799587
9.0,9,349.808155
10.0,10,349.816836
9.0,9,349.826408
11.0,11,349.834177
9.0,9,349.84431
9.0,9,349.853309
10.0,10,349.861685
10.0,10,349.872637
8.0,8,349.879729
10.0,10,349.888937
10.0,10,349.89923
9.0,9,349.907319
10.0,10,349.916481
9.0,9,349.925325
9.0,9,349.932666
9.0,9,349.939792
10.0,10,349.950493
9.0,9,349.957703
9.0,9,349.966476
9.0,9,349.973783
9.0,9,349.982962
10.0,10,349.990093
10.0,10,349.999445
10.0,10,350.008012
10.0,10,350.015594
10.0,10,350.024251
10.0,10,350.036489
8.0,8,350.042563
9.0,9,350.050771
9.0,9,350.058532
8.0,8,350.065542
10.0,10,350.07811
9.0,9,350.084376
9.0,9,350.093581
10.0,10,350.10239
10.0,10,350.111598
8.0,8,350.119704
9.0,9,350.129506
11.0,11,350.137287
10.0,10,350.148133
9.0,9,350.155407
9.0,9,350.162504
9.0,9,350.172681
10.0,10,350.180998
9.0,9,350.189796
8.0,8,350.197015
9.0,9,350.20669
10.0,10,350.214408
9.0,9,350.221517
10.0,10,350.233669
10.0,10,350.241357
9.0,9,350.252039
10.0,10,350.259722
10.0,10,350.27071
8.0,8,350.277937
9.0,9,350.283573
10.0,10,350.291791
9.0,9,350.30196
9.0,9,350.31092
11.0,11,350.320811
9.0,9,350.329462
10.0,10,350.336656
9.0,9,350.347503
8.0,8,350.354698
9.0,9,350.362815
9.0,9,350.370378
10.0,10,350.380593
8.0,8,350.386147
10.0,10,350.394337
9.0,9,350.402973
9.0,9,350.410559
9.0,9,350.419168
9.0,9,350.427587
9.0,9,350.434818
9.0,9,350.444031
9.0,9,350.451245
10.0,10,350.459504
10.0,10,350.469761
8.0,8,350.476815
9.0,9,350.484226
9.0,9,350.492512
8.0,8,350.499623
11.0,11,350.510211
9.0,9,350.516299
10.0,10,350.525558
10.0,10,350.534143
10.0,10,350.54577
9.0,9,350.553889
11.0,11,350.563159
8.0,8,350.570847
9.0,9,350.577929
10.0,10,350.587564
10.0,10,350.597294
9.0,9,350.604393
9.0,9,350.615514
10.0,10,350.623452
9.0,9,350.630617
9.0,9,350.640706
9.0,9,350.647403
8.0,8,350.654104
9.0,9,350.662855
10.0,10,350.673964
11.0,11,350.68314
10.0,10,350.694487
8.0,8,350.701094
8.0,8,350.708255
8.0,8,350.716501
10.0,10,350.723815
9.0,9,350.732456
8.0,8,350.738698
9.0,9,350.744742
9.0,9,350.753371
9.0,9,350.763115
9.0,9,350.772602
9.0,9,350.779726
10.0,10,350.787657
9.0,9,350.797366
11.0,11,350.804629
11.0,11,350.815381
9.0,9,350.822949
10.0,10,350.833619
8.0,8,350.841289
10.0,10,350.848602
8.0,8,350.855927
9.0,9,350.865945
10.0,10,350.874714
10.0,10,350.884934
9.0,9,350.894103
9.0,9,350.901765
10.0,10,350.911861
10.0,10,350.919483
9.0,9,350.928427
10.0,10,350.938742
8.0,8,350.945863
10.0,10,350.954478
8.0,8,350.961146
10.0,10,350.970337
8.0,8,350.978017
9.0,9,350.986685
8.0,8,350.995436
10.0,10,351.007369
12.0,12,351.018316
9.0,9,351.02599
10.0,10,351.033215
10.0,10,351.043306
9.0,9,351.051998
9.0,9,351.060183
9.0,9,351.070327
8.0,8,351.077415
10.0,10,351.085188
10.0,10,351.095935
10.0,10,351.103483
10.0,10,351.114139
9.0,9,351.122052
10.0,10,351.129721
9.0,9,351.137998
9.0,9,351.145602
10.0,10,351.1541
9.0,9,351.164783
9.0,9,351.172085
9.0,9,351.181274
10.0,10,351.191722
9.0,9,351.19946
10.0,10,351.207226
10.0,10,351.218331
9.0,9,351.226157
10.0,10,351.235829
11.0,11,351.244536
8.0,8,351.252398
10.0,10,351.264426
11.0,11,351.27358
9.0,9,351.281185
10.0,10,351.289395
12.0,12,351.299535
10.0,10,351.309769
8.0,8,351.317432
10.0,10,351.325816
9.0,9,351.336056
8.0,8,351.343233
9.0,9,351.349846
8.0,8,351.356647
9.0,9,351.363528
11.0,11,351.373869
10.0,10,351.383252
9.0,9,351.392794
10.0,10,351.40199
10.0,10,351.412096
10.0,10,351.419814
10.0,10,351.428545
9.0,9,351.435811
8.0,8,351.442125
9.0,9,351.45137
9.0,9,351.459534
9.0,9,351.469689
11.0,11,351.477828
10.0,10,351.489115
8.0,8,351.496175
9.0,9,351.504798
9.0,9,351.512914
9.0,9,351.521008
10.0,10,351.529685
10.0,10,351.538378
10.0,10,351.548828
10.0,10,351.557579
9.0,9,351.566753
11.0,11,351.574427
9.0,9,351.583375
10.0,10,351.591084
10.0,10,351.600851
8.0,8,351.607687
10.0,10,351.616004
10.0,10,351.625726
11.0,11,351.635904
9.0,9,351.644149
11.0,11,351.654607
11.0,11,351.662275
8.0,8,351.669535
9.0,9,351.679902
9.0,9,351.686889
10.0,10,351.694032
11.0,11,351.7033
9.0,9,351.71142
11.0,11,351.7213
9.0,9,351.73003
11.0,11,351.739769
12.0,12,351.751076
10.0,10,351.761328
11.0,11,351.769555
10.0,10,351.779497
10.0,10,351.786673
11.0,11,351.796881
9.0,9,351.803972
9.0,9,351.814414
11.0,11,351.824605
10.0,10,351.834773
10.0,10,351.843563
9.0,9,351.854831
11.0,11,351.862971
9.0,9,351.872977
11.0,11,351.882674
11.0,11,351.893478
9.0,9,351.901375
10.0,10,351.911698
10.0,10,351.918853
10.0,10,351.929603
9.0,9,351.936537
9.0,9,351.944775
10.0,10,351.953462
10.0,10,351.962037
11.0,11,351.972169
11.0,11,351.982571
11.0,11,351.993406
9.0,9,352.00051
9.0,9,352.007706
10.0,10,352.017697
10.0,10,352.02478
12.0,12,352.035653
11.0,11,352.045927
10.0,10,352.053043
10.0,10,352.063808
8.0,8,352.071191
9.0,9,352.078209
11.0,11,352.088903
9.0,9,352.096515
9.0,9,352.103661
10.0,10,352.114111
10.0,10,352.122872
9.0,9,352.133022
8.0,8,352.140189
10.0,10,352.150532
9.0,9,352.157627
9.0,9,352.169435
9.0,9,352.177804
9.0,9,352.18598
11.0,11,352.196668
10.0,10,352.204814
9.0,9,352.215561
9.0,9,352.222223
9.0,9,352.228288
11.0,11,352.239223
12.0,12,352.250548
9.0,9,352.258734
9.0,9,352.266544
9.0,9,352.277562
11.0,11,352.284874
11.0,11,352.296721
8.0,8,352.30438
11.0,11,352.314912
11.0,11,352.326109
10.0,10,352.334796
9.0,9,352.342282
10.0,10,352.35155
11.0,11,352.361752
10.0,10,352.371998
11.0,11,352.381237
10.0,10,352.388284
9.0,9,352.398577
10.0,10,352.405257
9.0,9,352.41415
9.0,9,352.423277
8.0,8,352.429558
11.0,11,352.438197
11.0,11,352.448653
11.0,11,352.459045
9.0,9,352.465404
9.0,9,352.473648
11.0,11,352.481286
9.0,9,352.489605
12.0,12,352.497803
9.0,9,352.506479
11.0,11,352.511576
10.0,10,352.52067
14.0,14,352.530908
10.0,10,352.539683
11.0,11,352.548921
9.0,9,352.554717
12.0,12,352.56343
9.0,9,352.570875
11.0,11,352.579833
10.0,10,352.584931
10.0,10,352.592525
9.0,9,352.598746
9.0,9,352.607669
11.0,11,352.617283
9.0,9,352.623399
12.0,12,352.632168
10.0,10,352.644406
10.0,10,352.650575
10.0,10,352.659883
10.0,10,352.667183
9.0,9,352.677361
10.0,10,352.68603
11.0,11,352.696543
12.0,12,352.706837
10.0,10,352.714263
9.0,9,352.724138
10.0,10,352.730742
11.0,11,352.740973
9.0,9,352.747726
9.0,9,352.755857
9.0,9,352.765933
9.0,9,352.772625
13.0,13,352.783919
9.0,9,352.791619
12.0,12,352.802968
10.0,10,352.812601
11.0,11,352.8238
12.0,12,352.835355
10.0,10,352.84199
11.0,11,352.853305
9.0,9,352.861039
9.0,9,352.868881
10.0,10,352.879523
10.0,10,352.887258
10.0,10,352.897503
9.0,9,352.904821
11.0,11,352.914114
12.0,12,352.924954
11.0,11,352.936803
11.0,11,352.944485
10.0,10,352.954404
11.0,11,352.963594
10.0,10,352.971947
11.0,11,352.982078
10.0,10,352.990697
10.0,10,353.001358
12.0,12,353.011178
9.0,9,353.018319
11.0,11,353.028159
10.0,10,353.036468
10.0,10,353.047203
12.0,12,353.059059
11.0,11,353.070926
13.0,13,353.084382
11.0,11,353.09657
14.0,14,353.109277
14.0,14,353.124911
10.0,10,353.134527
10.0,10,353.145701
11.0,11,353.156485
13.0,13,353.173948
11.0,11,353.181592
12.0,12,353.193289
10.0,10,353.204406
13.0,13,353.214544
14.0,14,353.22908
13.0,13,353.240826
10.0,10,353.247635
13.0,13,353.26035
12.0,12,353.272252
12.0,12,353.28386
12.0,12,353.294219
13.0,13,353.306592
10.0,10,353.313316
12.0,12,353.324069
10.0,10,353.333538
13.0,13,353.343987
13.0,13,353.355341
14.0,14,353.368551
11.0,11,353.379899
11.0,11,353.38759
10.0,10,353.397351
13.0,13,353.408226
11.0,11,353.418308
10.0,10,353.426151
13.0,13,353.440485
12.0,12,353.450066
11.0,11,353.458676
12.0,12,353.470639
12.0,12,353.482303
10.0,10,353.492956
13.0,13,353.502644
15.0,15,353.517211
10.0,10,353.524766
12.0,12,353.535507
14.0,14,353.549462
11.0,11,353.561266
13.0,13,353.571443
12.0,12,353.580225
13.0,13,353.591287
14.0,14,353.606451
11.0,11,353.614578
15.0,15,353.628637
12.0,12,353.642944
11.0,11,353.654698
12.0,12,353.665832
15.0,15,353.684349
15.0,15,353.695752
13.0,13,353.71367
14.0,14,353.727049
13.0,13,353.738003
11.0,11,353.749774
14.0,14,353.764111
12.0,12,353.774918
15.0,15,353.786578
11.0,11,353.798591
12.0,12,353.811855
13.0,13,353.824765
16.0,16,353.842357
14.0,14,353.857381
12.0,12,353.869144
16.0,16,353.884293
16.0,16,353.900144
13.0,13,353.912364
12.0,12,353.923019
14.0,14,353.936877
16.0,16,353.951117
16.0,16,353.966353
12.0,12,353.976537
15.0,15,353.989744
14.0,14,354.002925
15.0,15,354.016187
15.0,15,354.027064
15.0,15,354.041002
17.0,17,354.056336
14.0,14,354.070185
15.0,15,354.084713
14.0,14,354.096523
12.0,12,354.106621
13.0,13,354.117288
17.0,17,354.134217
15.0,15,354.147074
14.0,14,354.161041
14.0,14,354.172238
17.0,17,354.190543
14.0,14,354.202885
17.0,17,354.215682
12.0,12,354.226166
13.0,13,354.238888
17.0,17,354.254178
13.0,13,354.265018
15.0,15,354.278812
14.0,14,354.290527
15.0,15,354.305921
17.0,17,354.319821
17.0,17,354.338245
14.0,14,354.349986
18.0,18,354.366158
15.0,15,354.378412
13.0,13,354.392365
17.0,17,354.406032
15.0,15,354.421512
15.0,15,354.434344
13.0,13,354.447543
17.0,17,354.461504
14.0,14,354.473357
16.0,16,354.488718
13.0,13,354.500866
19.0,19,354.515047
15.0,15,354.529837
16.0,16,354.543604
15.0,15,354.557371
18.0,18,354.573204
18.0,18,354.589875
15.0,15,354.605356
18.0,18,354.618326
20.0,20,354.639128
15.0,15,354.653678
21.0,21,354.67217
24.0,24,354.693569
21.0,21,354.714502
20.0,20,354.733461
16.0,16,354.748046
16.0,16,354.762545
14.0,14,354.776123
20.0,20,354.794537
18.0,18,354.810255
14.0,14,354.823596
14.0,14,354.83469
20.0,20,354.852345
18.0,18,354.871692
19.0,19,354.88954
19.0,19,354.905299
12.0,12,354.914714
19.0,19,354.931741
18.0,18,354.949886
18.0,18,354.964285
15.0,15,354.978053
19.0,19,354.996307
16.0,16,355.009437
14.0,14,355.021881
21.0,21,355.038993
14.0,14,355.05243
14.0,14,355.062616
14.0,14,355.077043
14.0,14,355.089494
14.0,14,355.105452
16.0,16,355.119718
18.0,18,355.133859
16.0,16,355.149651
19.0,19,355.167334
17.0,17,355.181861
18.0,18,355.199543
15.0,15,355.213117
16.0,16,355.226393
19.0,19,355.241154
17.0,17,355.257542
19.0,19,355.272926
14.0,14,355.286321
22.0,22,355.305307
19.0,19,355.324083
13.0,13,355.333595
15.0,15,355.348632
16.0,16,355.362968
15.0,15,355.376419
17.0,17,355.391222
18.0,18,355.407212
14.0,14,355.417808
21.0,21,355.437541
19.0,19,355.454891
16.0,16,355.469753
15.0,15,355.483208
18.0,18,355.498005
16.0,16,355.514281
20.0,20,355.531717
18.0,18,355.549898
15.0,15,355.563794
19.0,19,355.57937
16.0,16,355.592096
21.0,21,355.612752
13.0,13,355.62288
19.0,19,355.640539
19.0,19,355.656377
20.0,20,355.674223
15.0,15,355.688492
13.0,13,355.699688
14.0,14,355.713631
14.0,14,355.725442
16.0,16,355.739234
15.0,15,355.751342
15.0,15,355.767815
15.0,15,355.78167
19.0,19,355.797578
13.0,13,355.811498
16.0,16,355.824785
16.0,16,355.839062
17.0,17,355.853745
18.0,18,355.867748
17.0,17,355.884325
19.0,19,355.900214
16.0,16,355.915995
13.0,13,355.929707
15.0,15,355.942238
18.0,18,355.958676
16.0,16,355.973068
15.0,15,355.986293
17.0,17,356.002179
15.0,15,356.015445
17.0,17,356.028692
19.0,19,356.047253
18.0,18,356.062037
17.0,17,356.075833
14.0,14,356.089583
15.0,15,356.10417
15.0,15,356.115335
15.0,15,356.129983
17.0,17,356.14446
13.0,13,356.15982
16.0,16,356.173906
13.0,13,356.185575
12.0,12,356.195645
15.0,15,356.209611
12.0,12,356.221826
15.0,15,356.23326
14.0,14,356.24474
14.0,14,356.255017
17.0,17,356.271587
15.0,15,356.2818
16.0,16,356.295875
17.0,17,356.320063
13.0,13,356.331674
16.0,16,356.345904
12.0,12,356.355129
13.0,13,356.36614
13.0,13,356.376367
15.0,15,356.389605
14.0,14,356.405116
15.0,15,356.417302
13.0,13,356.433047
16.0,16,356.44825
14.0,14,356.461016
14.0,14,356.475921
15.0,15,356.489283
12.0,12,356.500036
16.0,16,356.514685
13.0,13,356.527501
17.0,17,356.541454
13.0,13,356.551576
14.0,14,356.565938
14.0,14,356.577647
15.0,15,356.593271
12.0,12,356.605231
13.0,13,356.615592
14.0,14,356.629066
15.0,15,356.640734
13.0,13,356.65454
12.0,12,356.665541
14.0,14,356.677256
14.0,14,356.690852
15.0,15,356.702977
14.0,14,356.71558
12.0,12,356.726429
13.0,13,356.738859
17.0,17,356.75375
13.0,13,356.766188
12.0,12,356.776882
10.0,10,356.785318
12.0,12,356.798286
15.0,15,356.811019
12.0,12,356.822743
16.0,16,356.836384
12.0,12,356.846691
10.0,10,356.855303
15.0,15,356.868368
12.0,12,356.880255
10.0,10,356.890773
14.0,14,356.903326
15.0,15,356.918235
13.0,13,356.93049
13.0,13,356.942123
11.0,11,356.953312
13.0,13,356.964471
14.0,14,356.978296
15.0,15,356.993189
11.0,11,357.001853
14.0,14,357.016944
14.0,14,357.027942
13.0,13,357.041131
11.0,11,357.048214
14.0,14,357.061916
10.0,10,357.069569
14.0,14,357.082599
13.0,13,357.094163
13.0,13,357.106088
14.0,14,357.118846
13.0,13,357.130049
14.0,14,357.144612
11.0,11,357.152807
11.0,11,357.163825
11.0,11,357.17521
13.0,13,357.185496
14.0,14,357.200933
13.0,13,357.21105
13.0,13,357.223223
12.0,12,357.234823
13.0,13,357.245717
10.0,10,357.255397
10.0,10,357.263951
13.0,13,357.277663
11.0,11,357.285275
12.0,12,357.295507
11.0,11,357.307103
15.0,15,357.319523
10.0,10,357.327643
12.0,12,357.33801
14.0,14,357.352121
10.0,10,357.361992
12.0,12,357.372719
10.0,10,357.382848
15.0,15,357.396911
12.0,12,357.406724
10.0,10,357.414899
11.0,11,357.424725
13.0,13,357.435415
13.0,13,357.445734
10.0,10,357.455376
12.0,12,357.465318
13.0,13,357.477233
16.0,16,357.491028
10.0,10,357.500288
13.0,13,357.512676
14.0,14,357.524625
11.0,11,357.534271
13.0,13,357.545263
12.0,12,357.555802
10.0,10,357.566488
11.0,11,357.57517
11.0,11,357.583312
10.0,10,357.594049
13.0,13,357.604163
13.0,13,357.614376
12.0,12,357.625918
12.0,12,357.636503
13.0,13,357.649746
11.0,11,357.657844
11.0,11,357.666617
11.0,11,357.67833
13.0,13,357.689525
13.0,13,357.700138
11.0,11,357.710436
12.0,12,357.720584
9.0,9,357.729717
10.0,10,357.740062
10.0,10,357.747247
12.0,12,357.759487
12.0,12,357.76958
11.0,11,357.780805
13.0,13,357.791547
11.0,11,357.80268
11.0,11,357.814895
13.0,13,357.824216
9.0,9,357.832056
9.0,9,357.841672
13.0,13,357.851979
11.0,11,357.86259
12.0,12,357.873769
9.0,9,357.880895
12.0,12,357.892704
13.0,13,357.903696
11.0,11,357.912874
12.0,12,357.923581
10.0,10,357.931108
12.0,12,357.943746
9.0,9,357.953021
9.0,9,357.961213
12.0,12,357.97257
10.0,10,357.980635
12.0,12,357.991336
11.0,11,357.999971
9.0,9,358.008632
11.0,11,358.018492
11.0,11,358.029625
12.0,12,358.04096
10.0,10,358.047525
11.0,11,358.058743
9.0,9,358.066964
12.0,12,358.076527
10.0,10,358.087399
10.0,10,358.095644
13.0,13,358.109392
12.0,12,358.120439
12.0,12,358.131376
11.0,11,358.139129
12.0,12,358.151332
9.0,9,358.161908
11.0,11,358.171076
12.0,12,358.181052
10.0,10,358.191394
13.0,13,358.202106
10.0,10,358.212435
12.0,12,358.22328
9.0,9,358.229887
10.0,10,358.238165
11.0,11,358.248604
11.0,11,358.259736
12.0,12,358.273003
12.0,12,358.283134
10.0,10,358.294102
12.0,12,358.304361
10.0,10,358.315087
11.0,11,358.324763
9.0,9,358.333441
11.0,11,358.343698
11.0,11,358.351378
10.0,10,358.361788
9.0,9,358.369515
10.0,10,358.380097
10.0,10,358.388193
10.0,10,358.396794
8.0,8,358.404473
9.0,9,358.412259
10.0,10,358.420942
11.0,11,358.431085
9.0,9,358.438168
11.0,11,358.448419
11.0,11,358.459682
11.0,11,358.470589
10.0,10,358.476908
10.0,10,358.487647
10.0,10,358.49541
10.0,10,358.507274
12.0,12,358.518428
11.0,11,358.525143
11.0,11,358.535336
9.0,9,358.541012
10.0,10,358.551306
11.0,11,358.562543
10.0,10,358.571109
9.0,9,358.578243
10.0,10,358.587827
11.0,11,358.599087
11.0,11,358.606642
11.0,11,358.618366
11.0,11,358.628753
10.0,10,358.636088
10.0,10,358.646264
10.0,10,358.653941
9.0,9,358.664384
9.0,9,358.6727
10.0,10,358.679373
12.0,12,358.689711
9.0,9,358.700383
10.0,10,358.709249
10.0,10,358.719921
11.0,11,358.727017
11.0,11,358.737292
12.0,12,358.750091
12.0,12,358.759694
11.0,11,358.768997
11.0,11,358.779136
9.0,9,358.786904
11.0,11,358.796605
12.0,12,358.809008
10.0,10,358.815176
11.0,11,358.827063
11.0,11,358.836134
11.0,11,358.844367
10.0,10,358.855985
9.0,9,358.8646
10.0,10,358.876487
9.0,9,358.883544
11.0,11,358.89515
9.0,9,358.903309
11.0,11,358.914899
11.0,11,358.924555
11.0,11,358.935289
11.0,11,358.947495
11.0,11,358.959763
12.0,12,358.97121
10.0,10,358.979582
9.0,9,358.987274
11.0,11,358.999066
10.0,10,359.009349
10.0,10,359.017437
9.0,9,359.025547
9.0,9,359.040907
9.0,9,359.049063
9.0,9,359.057053
9.0,9,359.064858
9.0,9,359.075129
10.0,10,359.082705
9.0,9,359.090442
10.0,10,359.100711
11.0,11,359.110685
10.0,10,359.118321
10.0,10,359.127439
11.0,11,359.135738
11.0,11,359.145447
9.0,9,359.154439
11.0,11,359.165443
9.0,9,359.173738
11.0,11,359.184626
10.0,10,359.195321
9.0,9,359.203796
9.0,9,359.21036
8.0,8,359.21799
9.0,9,359.225593
11.0,11,359.236064
10.0,10,359.246313
9.0,9,359.253947
10.0,10,359.262749
11.0,11,359.272521
10.0,10,359.282802
10.0,10,359.291186
9.0,9,359.298811
11.0,11,359.30855
9.0,9,359.315725
10.0,10,359.32616
9.0,9,359.334517
11.0,11,359.345743
8.0,8,359.353214
11.0,11,359.363871
10.0,10,359.371635
9.0,9,359.37876
10.0,10,359.389552
9.0,9,359.395135
10.0,10,359.406565
10.0,10,359.414698
10.0,10,359.426434
10.0,10,359.434236
11.0,11,359.44467
9.0,9,359.451894
10.0,10,359.46254
10.0,10,359.470354
8.0,8,359.477418
9.0,9,359.484677
10.0,10,359.495477
9.0,9,359.502583
10.0,10,359.512403
10.0,10,359.520051
9.0,9,359.529407
9.0,9,359.539119
11.0,11,359.548201
11.0,11,359.556905
9.0,9,359.566127
10.0,10,359.575418
9.0,9,359.584218
8.0,8,359.591899
9.0,9,359.600004
10.0,10,359.610597
9.0,9,359.618202
10.0,10,359.628865
10.0,10,359.636333
9.0,9,359.644053
9.0,9,359.653751
9.0,9,359.66236
10.0,10,359.671032
9.0,9,359.681665
9.0,9,359.688826
9.0,9,359.696092
12.0,12,359.706926
8.0,8,359.713567
9.0,9,359.721204
10.0,10,359.731851
10.0,10,359.739525
8.0,8,359.747333
9.0,9,359.756463
10.0,10,359.765609
10.0,10,359.774201
9.0,9,359.782817
10.0,10,359.791041
9.0,9,359.800169
9.0,9,359.807939
8.0,8,359.815542
10.0,10,359.823725
8.0,8,359.83081
13.0,13,359.844343
10.0,10,359.85298
10.0,10,359.863279
9.0,9,359.870961
10.0,10,359.878094
9.0,9,359.888477
10.0,10,359.897186
9.0,9,359.905456
9.0,9,359.913599
10.0,10,359.9205
10.0,10,359.929904
8.0,8,359.936994
10.0,10,359.945559
9.0,9,359.953022
9.0,9,359.962409
8.0,8,359.970518
10.0,10,359.978219
9.0,9,359.985903
9.0,9,359.99508
8.0,8,360.002361
9.0,9,360.010723
8.0,8,360.018793
10.0,10,360.027431
10.0,10,360.036187
9.0,9,360.044422
10.0,10,360.053648
9.0,9,360.063374
9.0,9,360.071064
10.0,10,360.082798
10.0,10,360.090903
10.0,10,360.101736
9.0,9,360.11041
8.0,8,360.117625
11.0,11,360.12697
8.0,8,360.134965
11.0,11,360.143625
9.0,9,360.152982
10.0,10,360.160604
9.0,9,360.169162
10.0,10,360.179511
10.0,10,360.186189
9.0,9,360.197262
9.0,9,360.203388
9.0,9,360.211087
9.0,9,360.21873
10.0,10,360.228926
10.0,10,360.237068
9.0,9,360.247978
8.0,8,360.255602
10.0,10,360.263402
9.0,9,360.27155
9.0,9,360.281808
9.0,9,360.288389
10.0,10,360.29705
9.0,9,360.307876
9.0,9,360.313969
9.0,9,360.321229
10.0,10,360.331867
10.0,10,360.340086
10.0,10,360.350321
10.0,10,360.35761
10.0,10,360.367883
13.0,13,360.378495
10.0,10,360.38579
10.0,10,360.395572
9.0,9,360.403735
10.0,10,360.41301
10.0,10,360.420656
10.0,10,360.430079
9.0,9,360.437124
9.0,9,360.444565
10.0,10,360.454778
10.0,10,360.463095
9.0,9,360.470701
10.0,10,360.479396
10.0,10,360.488667
10.0,10,360.497327
8.0,8,360.506
9.0,9,360.513098
9.0,9,360.520775
10.0,10,360.530611
9.0,9,360.537698
10.0,10,360.548483
9.0,9,360.554128
10.0,10,360.562515
10.0,10,360.572639
11.0,11,360.582364
10.0,10,360.589977
9.0,9,360.596552
10.0,10,360.606848
10.0,10,360.615482
9.0,9,360.623948
8.0,8,360.63222
10.0,10,360.639434
10.0,10,360.651243
10.0,10,360.65844
9.0,9,360.665497
10.0,10,360.675827
9.0,9,360.682639
10.0,10,360.69313
9.0,9,360.700796
10.0,10,360.708478
12.0,12,360.719629
10.0,10,360.729786
10.0,10,360.736927
9.0,9,360.748178
8.0,8,360.75581
8.0,8,360.7629
10.0,10,360.771085
9.0,9,360.778712
11.0,11,360.790922
8.0,8,360.797035
11.0,11,360.807768
11.0,11,360.818094
11.0,11,360.825356
10.0,10,360.834468
10.0,10,360.842049
9.0,9,360.853217
9.0,9,360.861475
10.0,10,360.86866
9.0,9,360.878965
10.0,10,360.887046
11.0,11,360.896264
9.0,9,360.90391
9.0,9,360.911136
10.0,10,360.920613
8.0,8,360.928688
9.0,9,360.935793
9.0,9,360.943439
9.0,9,360.952612
9.0,9,360.959764
9.0,9,360.968026
10.0,10,360.976603
10.0,10,360.985368
8.0,8,360.991495
10.0,10,361.001962
10.0,10,361.00966
8.0,8,361.017968
9.0,9,361.026565
9.0,9,361.03475
10.0,10,361.042831
10.0,10,361.052965
9.0,9,361.059664
10.0,10,361.066787
9.0,9,361.077218
9.0,9,361.084841
9.0,9,361.091956
9.0,9,361.098233
10.0,10,361.10837
9.0,9,361.11654
10.0,10,361.127534
10.0,10,361.135152
8.0,8,361.142486
10.0,10,361.153297
11.0,11,361.160983
10.0,10,361.172557
10.0,10,361.180672
10.0,10,361.191816
10.0,10,361.198907
10.0,10,361.208696
10.0,10,361.217057
10.0,10,361.226972
9.0,9,361.236238
10.0,10,361.246553
10.0,10,361.255351
10.0,10,361.265699
9.0,9,361.271855
10.0,10,361.280445
8.0,8,361.287717
10.0,10,361.296507
10.0,10,361.305166
9.0,9,361.312813
9.0,9,361.320972
9.0,9,361.328808
10.0,10,361.338106
9.0,9,361.34519
9.0,9,361.352812
10.0,10,361.365191
9.0,9,361.373291
9.0,9,361.381511
10.0,10,361.391247
11.0,11,361.399414
10.0,10,361.409551
10.0,10,361.417245
9.0,9,361.426938
9.0,9,361.435217
10.0,10,361.441402
10.0,10,361.452643
10.0,10,361.460217
9.0,9,361.470913
10.0,10,361.47917
8.0,8,361.487339
9.0,9,361.494904
9.0,9,361.505125
9.0,9,361.513177
10.0,10,361.5209
9.0,9,361.53073
10.0,10,361.539462
9.0,9,361.54788
10.0,10,361.558011
8.0,8,361.566671
8.0,8,361.572843
9.0,9,361.580468
10.0,10,361.590732
10.0,10,361.598349
10.0,10,361.609091
11.0,11,361.616414
10.0,10,361.62658
10.0,10,361.634279
10.0,10,361.642921
11.0,11,361.6544
9.0,9,361.66115
9.0,9,361.669963
9.0,9,361.67611
11.0,11,361.687052
10.0,10,361.696866
12.0,12,361.706513
10.0,10,361.71441
10.0,10,361.725788
11.0,11,361.733327
8.0,8,361.740831
8.0,8,361.748102
8.0,8,361.754666
10.0,10,361.764806
9.0,9,361.773484
9.0,9,361.779631
9.0,9,361.790475
9.0,9,361.798042
10.0,10,361.806269
8.0,8,361.813498
10.0,10,361.824175
10.0,10,361.832427
10.0,10,361.842641
9.0,9,361.84939
9.0,9,361.858154
10.0,10,361.868501
10.0,10,361.87661
9.0,9,361.88581
10.0,10,361.894365
9.0,9,361.902007
9.0,9,361.911877
10.0,10,361.919985
9.0,9,361.928286
9.0,9,361.937055
11.0,11,361.946736
9.0,9,361.955907
10.0,10,361.96451
9.0,9,361.971619
10.0,10,361.98192
8.0,8,361.990555
10.0,10,361.998175
10.0,10,362.009691
10.0,10,362.016359
8.0,8,362.023504
9.0,9,362.034342
10.0,10,362.042163
9.0,9,362.04988
9.0,9,362.05968
10.0,10,362.067908
11.0,11,362.07703
10.0,10,362.085149
9.0,9,362.094279
10.0,10,362.101921
9.0,9,362.109573
10.0,10,362.119186
9.0,9,362.125946
10.0,10,362.136645
10.0,10,362.147047
10.0,10,362.15617
9.0,9,362.163221
10.0,10,362.172534
10.0,10,362.18215
10.0,10,362.191418
9.0,9,362.201095
10.0,10,362.209418
9.0,9,362.215937
10.0,10,362.226197
9.0,9,362.234372
9.0,9,362.241209
10.0,10,362.25336
10.0,10,362.261971
9.0,9,362.271595
10.0,10,362.279806
10.0,10,362.290449
10.0,10,362.298535
9.0,9,362.307044
10.0,10,362.318252
10.0,10,362.325332
10.0,10,362.333993
9.0,9,362.341781
9.0,9,362.349928
9.0,9,362.359647
12.0,12,362.369983
8.0,8,362.378286
10.0,10,362.386043
10.0,10,362.395697
9.0,9,362.403293
10.0,10,362.41045
13.0,13,362.423283
9.0,9,362.430344
9.0,9,362.439574
9.0,9,362.446143
10.0,10,362.456883
8.0,8,362.463187
9.0,9,362.47081
8.0,8,362.477401
9.0,9,362.484632
9.0,9,362.494402
10.0,10,362.503799
10.0,10,362.514971
10.0,10,362.522647
9.0,9,362.53003
